date,vs5y Production,vs5y Power Burn,vs5y Net Burn,vs5y Net Import,vs5y Storage Level,Production S1,Production S2,Net Import,Power Burn, Net Burn,Adjusted Balance
2018/8/5,14.4,3.0,6.0,-4.7,-578.6,0.7,0.8,-0.1,-1.4,0.2,-2.8
2018/8/6,14.4,6.6,8.7,-3.7,-580.2,0.6,0.8,0.8,2.2,2.7,-2.8
2018/8/7,14.4,7.2,8.4,-3.1,-585.9,0.1,0.5,1.2,2.7,2.0,-2.8
2018/8/8,14.3,5.6,6.6,-3.8,-591.1,0.3,0.5,0.1,0.6,-0.3,-2.8
2018/8/9,14.3,6.6,6.8,-3.9,-596.2,0.3,0.3,-0.2,1.5,-0.2,-2.8
2018/8/10,14.3,6.4,7.1,-4.3,-600.9,0.2,0.2,-0.5,1.0,-0.2,-2.6
2018/8/11,14.8,5.0,5.4,-4.7,-602.4,0.5,0.5,-0.7,-0.6,-1.7,-2.6
2018/8/12,14.9,3.3,3.8,-4.2,-597.8,0.4,0.5,-0.4,-2.4,-3.2,-2.6
2018/8/13,14.9,5.9,6.7,-4.4,-594.2,0.6,0.5,-0.4,0.1,0.0,-2.6
2018/8/14,15.2,5.9,6.4,-4.5,-594.3,0.2,0.2,-0.4,0.1,0.0,-2.6
2018/8/15,14.7,5.8,6.0,-4.2,-596.1,0.2,-0.1,0.1,0.2,-0.1,-2.6
2018/8/16,14.8,5.1,5.4,-3.6,-599.3,0.1,-0.1,0.6,-0.4,-0.6,-2.6
2018/8/17,15.2,5.7,6.1,-4.5,-600.2,0.6,0.4,-0.2,0.4,0.3,-1.6
2018/8/18,15.2,3.4,3.8,-4.9,-601.5,0.6,0.3,-0.5,-1.8,-1.9,-1.6
2018/8/19,15.3,3.1,3.7,-5.0,-598.5,0.5,0.3,-0.4,-1.9,-1.7,-1.6
2018/8/20,15.2,3.1,4.3,-4.6,-595.3,0.4,0.3,0.1,-1.9,-1.1,-1.6
2018/8/21,14.5,3.4,3.8,-4.6,-593.8,-0.5,-0.6,0.1,-1.2,-1.3,-1.6
2018/8/22,14.7,2.8,3.6,-4.5,-593.0,0.0,-0.3,0.2,-1.4,-1.1,-1.6
2018/8/23,14.4,1.7,4.3,-3.9,-591.1,-0.2,-0.5,0.8,-2.1,0.0,-1.6
2018/8/24,15.0,1.9,4.7,-4.5,-589.1,0.4,0.1,0.0,-1.5,0.5,-1.0
2018/8/25,15.6,1.1,3.6,-4.4,-587.1,0.3,0.5,0.1,-1.7,-0.4,-1.0
2018/8/26,15.5,0.8,4.4,-4.2,-583.5,0.4,0.5,0.1,-1.7,0.4,-1.0
2018/8/27,15.6,2.9,6.6,-3.8,-581.8,0.6,0.7,0.5,0.8,2.5,-1.0
2018/8/28,15.2,3.8,6.8,-4.0,-583.8,0.0,0.3,0.5,1.8,2.4,-1.0
2018/8/29,15.0,4.0,5.1,-3.1,-588.0,-0.2,0.0,1.2,1.8,0.2,-1.0
2018/8/30,14.6,4.4,6.2,-4.1,-591.0,-0.3,-0.2,-0.1,2.1,1.1,-1.0
2018/8/31,14.6,3.7,6.4,-4.5,-592.4,-0.3,-0.5,-0.8,1.0,1.1,-0.8
2018/9/1,15.6,2.9,4.9,-5.3,-591.2,0.0,0.6,-1.5,0.0,-0.7,-0.8
2018/9/2,15.7,3.5,4.3,-5.1,-588.2,0.1,0.6,-1.0,0.3,-1.5,-0.8
2018/9/3,15.6,4.5,4.7,-5.0,-585.8,0.2,0.5,-0.7,0.9,-1.1,-0.8
2018/9/4,15.1,7.1,7.4,-4.0,-586.4,-0.2,0.0,0.4,3.3,1.9,-0.8
2018/9/5,14.9,6.0,6.3,-4.3,-590.4,-0.7,-0.4,0.1,1.7,0.7,-0.8
2018/9/6,14.9,5.4,5.2,-4.3,-596.2,-0.5,-0.4,0.1,0.8,-0.5,-0.8
2018/9/7,15.4,6.6,6.7,-5.4,-599.9,0.1,0.1,-1.0,1.8,1.1,-1.8
2018/9/8,15.8,6.0,7.2,-5.2,-600.0,0.7,0.5,-1.0,0.9,1.5,-1.8
2018/9/9,15.9,5.4,6.1,-4.8,-595.6,0.7,0.5,-0.6,-0.2,0.1,-1.8
2018/9/10,15.8,5.9,6.1,-5.0,-591.6,0.7,0.5,-0.7,0.1,-0.1,-1.8
2018/9/11,15.4,4.6,5.9,-4.5,-590.3,0.0,0.1,0.0,-1.5,-0.5,-1.8
2018/9/12,15.3,4.6,6.2,-4.8,-588.0,0.1,-0.1,0.2,-1.1,0.0,-1.8
2018/9/13,15.7,5.3,6.8,-4.6,-586.8,0.3,0.2,0.4,-0.2,0.6,-1.8
2018/9/14,15.7,7.4,7.8,-4.2,-588.1,0.0,0.2,0.5,1.9,1.4,-3.5
2018/9/15,16.1,5.6,5.7,-4.5,-591.8,0.2,0.3,0.2,0.0,-0.9,-3.5
2018/9/16,16.3,4.9,4.8,-4.6,-592.7,0.5,0.6,0.1,-0.7,-1.5,-3.5
2018/9/17,16.3,8.0,8.1,-4.4,-594.7,0.4,0.6,0.4,2.6,1.9,-3.5
2018/9/18,15.7,7.8,8.2,-4.1,-601.5,-0.2,-0.2,0.4,2.0,1.7,-3.5
2018/9/19,15.6,6.9,7.9,-3.8,-611.1,-0.1,-0.1,0.6,0.7,1.1,-3.5
2018/9/20,15.6,6.6,7.9,-4.6,-617.7,-0.2,-0.2,0.1,0.1,0.9,-3.5
2018/9/21,16.0,6.3,7.2,-4.3,-622.4,0.2,0.0,0.2,-0.5,0.0,-2.7
2018/9/22,16.9,5.6,5.7,-4.7,-623.0,0.8,0.6,-0.2,-1.0,-1.4,-2.7
2018/9/23,17.1,6.1,5.7,-4.3,-618.6,0.9,0.7,0.1,-0.5,-1.4,-2.7
2018/9/24,17.3,5.0,5.4,-4.8,-614.8,1.0,0.8,-0.3,-1.8,-1.9,-2.7
2018/9/25,17.4,2.6,4.1,-4.1,-613.5,0.6,0.6,0.2,-3.8,-2.8,-2.7
2018/9/26,17.1,4.2,4.9,-4.5,-611.7,0.2,0.1,0.0,-1.4,-1.4,-2.7
2018/9/27,17.0,6.2,6.4,-4.4,-610.1,0.1,0.1,0.1,1.0,0.5,-2.7
2018/9/28,17.0,5.8,6.6,-4.1,-609.2,0.2,0.2,0.3,0.7,0.9,-1.5
2018/9/29,16.8,4.8,4.8,-4.6,-607.5,-0.2,0.0,-0.2,-0.2,-0.7,-1.5
2018/9/30,17.1,3.4,4.2,-4.4,-604.9,-0.2,0.0,-0.1,-1.5,-1.2,-1.5
2018/10/1,15.8,5.7,5.3,-3.9,-602.6,-0.8,-1.1,0.5,1.1,0.1,-1.5
2018/10/2,16.0,5.0,5.2,-3.6,-603.8,-0.7,-0.9,0.4,0.3,0.0,-1.5
2018/10/3,16.5,3.2,5.4,-3.2,-606.6,-0.2,-0.4,0.5,-1.8,0.1,-1.5
2018/10/4,16.2,4.3,5.2,-3.2,-607.5,-0.4,-0.7,0.2,-0.6,-0.2,-1.5
2018/10/5,16.6,4.8,5.9,-3.5,-609.2,-0.2,-0.4,0.1,0.2,0.7,0.1
2018/10/6,17.4,3.8,4.0,-3.7,-610.1,0.4,0.2,0.0,-0.6,-1.2,0.1
2018/10/7,17.4,3.0,2.9,-3.4,-606.7,0.4,0.3,0.3,-1.3,-2.1,0.1
2018/10/8,17.2,4.7,4.8,-3.5,-604.5,0.6,0.4,0.3,0.4,-0.1,0.1
2018/10/9,16.0,4.0,3.8,-2.8,-604.5,-0.5,-0.8,0.8,-0.1,-1.0,0.1
2018/10/10,16.4,3.5,3.6,-4.0,-603.3,-0.4,-0.3,-0.7,-0.5,-1.0,0.1
2018/10/11,16.0,4.7,4.3,-3.6,-604.9,-0.7,-0.4,-0.2,0.6,0.0,0.1
2018/10/12,16.2,6.1,5.1,-4.4,-607.3,0.0,-0.2,-1.1,2.0,0.9,0.4
2018/10/13,15.5,3.8,3.5,-4.1,-608.8,-0.6,-0.6,-0.5,-0.5,-0.6,0.4
2018/10/14,15.8,2.7,3.2,-3.8,-607.8,0.0,-0.2,-0.2,-1.5,-0.8,0.4
2018/10/15,16.0,4.4,5.2,-4.0,-608.7,0.3,0.1,-0.4,0.2,1.1,0.4
2018/10/16,15.8,5.4,5.0,-5.3,-613.0,0.3,0.1,-1.6,1.3,0.9,0.4
2018/10/17,16.1,4.7,4.6,-4.6,-617.9,0.3,0.6,-0.5,0.4,0.3,0.4
2018/10/18,16.2,4.6,4.1,-4.6,-621.9,0.5,0.5,-0.1,0.0,-0.3,0.4
2018/10/19,16.8,4.0,3.8,-5.1,-625.8,1.1,1.2,-0.6,-0.5,-0.6,-0.1
2018/10/20,16.7,3.7,3.6,-5.9,-624.7,1.0,0.9,-1.0,-0.6,-0.6,-0.1
2018/10/21,16.7,2.0,2.4,-5.3,-624.2,1.0,0.8,-0.1,-2.2,-1.8,-0.1
2018/10/22,16.9,3.7,4.0,-5.8,-628.3,0.9,0.9,-0.4,-0.4,-0.1,-0.1
2018/10/23,16.5,4.2,3.8,-5.7,-630.6,-0.2,0.1,-0.4,0.2,-0.2,-0.1
2018/10/24,16.6,3.4,3.2,-6.5,-632.6,0.0,0.3,-1.1,-0.4,-0.5,-0.1
2018/10/25,16.3,4.9,3.8,-6.1,-636.9,0.1,0.0,-0.6,1.3,0.3,-0.1
2018/10/26,16.4,6.3,4.8,-6.3,-643.0,0.1,0.1,-0.7,2.6,1.3,-0.2
2018/10/27,16.9,4.4,3.8,-6.4,-645.5,0.6,0.6,-0.8,0.4,0.1,-0.2
2018/10/28,17.0,2.2,2.5,-6.1,-642.7,0.4,0.6,-0.3,-1.9,-1.2,-0.2
2018/10/29,17.1,3.2,3.3,-5.5,-638.0,0.6,0.5,0.6,-1.0,-0.4,-0.2
2018/10/30,17.2,1.8,2.8,-6.1,-633.8,0.7,0.5,0.2,-2.3,-0.8,-0.2
2018/10/31,17.7,3.1,3.1,-6.7,-630.9,0.8,0.6,-0.5,-0.7,-0.4,-0.2
2018/11/1,17.2,4.9,4.0,-7.5,-626.8,-0.1,0.0,-1.4,1.2,0.6,-0.2
2018/11/2,17.2,4.4,5.2,-7.3,-622.3,-0.1,0.0,-1.2,0.7,1.8,-1.1
2018/11/3,17.4,1.8,3.7,-6.9,-619.9,0.4,0.4,-0.6,-1.7,0.2,-1.1
2018/11/4,17.5,2.6,3.2,-7.0,-616.1,0.2,0.3,-0.4,-0.5,-0.3,-1.1
2018/11/5,17.5,2.6,3.9,-6.3,-612.4,0.3,0.3,0.5,-0.6,0.2,-1.1
2018/11/6,16.9,2.8,3.4,-6.7,-610.2,-0.8,-0.4,0.2,-0.2,-0.3,-1.1
2018/11/7,17.2,2.7,3.9,-6.5,-606.7,-0.2,-0.1,0.7,-0.5,0.1,-1.1
2018/11/8,17.0,4.3,4.1,-6.5,-604.1,-0.4,-0.1,0.9,1.2,0.2,-1.1
2018/11/9,16.9,4.4,4.9,-6.9,-607.1,0.0,-0.1,0.4,1.4,1.0,-3.0
2018/11/10,17.1,1.7,3.1,-6.7,-620.3,0.2,0.2,0.2,-1.3,-0.8,-3.0
2018/11/11,16.7,1.1,1.8,-6.2,-635.9,-0.2,-0.2,0.7,-1.9,-2.0,-3.0
2018/11/12,16.6,2.1,3.5,-6.6,-647.4,-0.1,-0.2,0.3,-0.7,-0.1,-3.0
2018/11/13,16.1,3.9,3.2,-6.8,-659.0,-1.0,-1.1,-0.1,1.2,-0.3,-3.0
2018/11/14,16.1,4.5,2.8,-6.5,-673.8,-1.1,-1.1,0.2,1.7,-0.7,-3.0
2018/11/15,17.0,3.3,3.0,-6.5,-691.0,0.1,0.0,0.1,0.1,-0.3,-3.0
2018/11/16,16.7,4.0,3.6,-6.7,-708.0,-0.6,-0.3,-0.4,1.0,0.4,-2.9
2018/11/17,17.5,1.0,1.2,-6.4,-715.6,0.0,0.5,-0.3,-2.0,-1.8,-2.9
2018/11/18,17.5,2.2,1.6,-6.1,-717.6,0.5,0.7,0.1,-0.6,-1.1,-2.9
2018/11/19,17.6,3.5,2.1,-6.0,-720.7,0.8,0.9,0.4,0.5,-0.6,-2.9
2018/11/20,17.9,3.3,2.1,-5.5,-720.0,1.0,0.9,0.9,0.1,-0.4,-2.9
2018/11/21,17.8,2.4,2.1,-5.9,-718.7,0.7,0.7,0.3,-0.8,-0.2,-2.9
2018/11/22,17.9,-1.2,0.0,-6.1,-716.6,0.5,0.9,0.0,-4.0,-2.3,-2.9
2018/11/23,17.9,-1.6,0.3,-5.7,-715.3,0.7,0.7,0.3,-3.8,-1.5,-2.8
2018/11/24,17.8,1.0,2.6,-6.7,-712.3,0.5,0.5,-0.7,-0.4,1.3,-2.8
2018/11/25,17.9,0.3,2.5,-6.3,-702.6,0.3,0.4,-0.2,-1.0,0.9,-2.8
2018/11/26,17.8,3.5,3.3,-6.6,-695.4,0.5,0.2,-0.5,2.4,1.6,-2.8
2018/11/27,17.8,3.1,3.5,-6.1,-699.8,0.2,0.0,-0.1,2.0,1.7,-2.8
2018/11/28,18.0,2.9,4.3,-5.6,-712.1,0.3,0.3,0.2,1.9,2.2,-2.8
2018/11/29,18.3,4.8,5.1,-6.0,-720.6,0.5,0.5,-0.1,3.7,2.7,-2.8
2018/11/30,18.8,3.9,4.5,-6.5,-728.7,0.9,0.9,-0.3,1.9,1.4,0.1
2018/12/1,18.7,-0.1,2.4,-6.6,-726.6,0.6,0.6,-0.2,-2.9,-1.3,0.1
2018/12/2,18.7,0.7,1.1,-7.0,-716.5,0.6,0.6,-0.4,-2.0,-2.5,0.1
2018/12/3,18.6,2.7,1.5,-7.1,-705.2,0.3,0.3,-0.5,0.0,-1.9,0.1
2018/12/4,17.4,3.3,2.0,-5.7,-704.6,-1.1,-0.8,0.7,0.7,-1.2,0.1
2018/12/5,18.0,1.3,2.1,-5.7,-716.1,-0.4,-0.2,0.4,-1.3,-0.9,0.1
2018/12/6,18.0,0.6,0.7,-5.6,-727.6,-0.4,-0.3,0.7,-1.7,-1.9,0.1
2018/12/7,18.2,3.7,2.7,-5.7,-733.3,-0.9,-0.5,0.9,1.9,0.7,-0.1
2018/12/8,18.0,1.7,0.8,-6.4,-732.8,-0.5,-0.3,0.2,0.0,-1.0,-0.1
2018/12/9,17.7,1.8,0.6,-6.5,-734.4,-0.4,-0.2,0.1,-0.2,-1.0,-0.1
2018/12/10,17.8,2.6,1.4,-6.6,-736.3,-0.2,0.0,0.1,0.4,-0.1,-0.1
2018/12/11,17.0,-0.7,1.1,-7.3,-739.9,-1.0,-0.8,-0.6,-2.8,-0.4,-0.1
2018/12/12,16.9,0.3,1.1,-6.3,-741.2,-1.1,-0.9,0.3,-1.3,-0.2,-0.1
2018/12/13,16.6,0.5,2.6,-6.8,-735.8,-0.7,-0.6,-0.2,-1.0,1.4,-0.1
2018/12/14,16.1,1.5,2.4,-6.9,-729.2,-1.2,-1.1,-0.2,0.1,0.9,-0.6
2018/12/15,16.5,1.7,0.8,-6.3,-715.9,-0.3,-0.4,0.1,0.6,-0.6,-0.6
2018/12/16,17.1,0.4,-0.3,-6.2,-694.1,0.3,0.1,0.2,-0.7,-1.7,-0.6
2018/12/17,17.3,3.7,3.3,-6.1,-676.8,0.7,0.4,0.3,2.8,2.0,-0.6
2018/12/18,17.2,1.5,1.7,-5.0,-662.7,0.4,0.3,1.0,0.4,0.1,-0.6
2018/12/19,17.4,2.6,2.3,-5.7,-653.4,0.9,0.5,0.1,1.2,0.6,-0.6
2018/12/20,16.5,2.4,4.3,-6.3,-642.7,0.7,0.0,-0.6,0.7,2.4,-0.6
2018/12/21,16.8,3.0,3.9,-6.8,-635.4,0.6,0.3,-1.1,1.0,1.8,-1.0
2018/12/22,17.2,0.8,1.4,-6.2,-624.2,1.1,0.7,-0.3,-1.4,-0.8,-1.0
2018/12/23,17.1,1.0,0.3,-6.3,-618.7,0.6,0.3,-0.5,-1.1,-2.0,-1.0
2018/12/24,17.3,1.6,2.3,-6.3,-614.9,0.6,0.5,-0.2,-0.6,-0.1,-1.0
2018/12/25,17.2,-1.0,-1.3,-4.7,-609.2,0.5,0.4,1.5,-2.8,-3.6,-1.0
2018/12/26,17.6,1.0,3.2,-4.7,-600.9,0.2,0.3,1.4,-0.4,1.3,-1.0
2018/12/27,17.5,2.0,4.7,-6.4,-591.8,-0.1,0.1,-0.1,0.8,2.7,-1.0
2018/12/28,16.4,3.6,5.5,-6.6,-578.0,-1.0,-1.2,-0.4,2.4,3.4,-2.2
2018/12/29,16.7,2.9,2.4,-6.2,-564.8,-0.8,-0.9,0.1,1.6,0.1,-2.2
2018/12/30,17.0,2.0,3.0,-6.0,-555.9,-0.7,-0.7,0.2,0.4,0.5,-2.2
2018/12/31,18.3,4.9,7.1,-7.6,-540.1,-0.5,-0.5,-1.1,3.1,4.3,-2.2
2019/1/1,17.5,2.3,2.3,-5.5,-517.4,-0.4,-1.0,1.4,0.1,-1.2,-2.2
2019/1/2,17.2,6.2,5.4,-5.0,-500.4,-0.6,-1.1,1.2,3.5,1.4,-2.2
2019/1/3,16.5,6.4,6.4,-6.4,-491.8,-0.7,-0.8,0.0,3.0,2.0,-2.2
2019/1/4,16.5,7.8,7.5,-6.8,-480.9,0.0,-0.4,-0.5,3.7,2.9,-1.2
2019/1/5,17.3,6.4,6.0,-7.5,-460.3,0.4,0.1,-0.6,1.7,1.1,-1.2
2019/1/6,17.7,2.5,4.5,-6.5,-425.1,0.6,0.4,0.3,-2.6,-0.8,-1.2
2019/1/7,18.0,3.9,5.5,-6.6,-385.8,0.8,0.6,0.5,-1.3,-0.1,-1.2
2019/1/8,18.2,5.6,6.9,-7.0,-349.0,0.6,0.4,-0.1,0.6,1.5,-1.2
2019/1/9,18.1,5.2,4.6,-5.7,-320.5,0.6,0.6,1.2,-0.3,-1.4,-1.2
2019/1/10,18.3,5.8,5.8,-5.4,-312.8,0.7,0.9,1.1,0.4,-0.1,-1.2
2019/1/11,18.3,4.4,4.6,-4.6,-316.7,0.7,0.9,1.0,-0.9,-1.2,-2.6
2019/1/12,17.6,3.5,4.7,-5.4,-321.8,0.0,-0.1,0.1,-1.3,-0.7,-2.6
2019/1/13,17.8,4.8,3.7,-5.5,-323.1,0.1,0.1,-0.1,0.4,-1.5,-2.6
2019/1/14,17.7,5.9,4.1,-5.6,-321.7,0.1,0.0,0.1,1.2,-1.0,-2.6
2019/1/15,17.5,5.5,4.9,-6.6,-324.6,-0.3,-0.3,-0.8,0.4,0.0,-2.6
2019/1/16,17.6,5.5,5.6,-5.9,-325.6,-0.4,-0.4,0.0,0.5,0.9,-2.6
2019/1/17,17.3,5.5,4.1,-4.0,-320.0,-0.4,-0.3,1.3,0.4,-0.7,-2.6
2019/1/18,16.6,3.7,4.9,-5.2,-308.6,-0.3,-0.4,0.0,-1.3,0.3,-0.6
2019/1/19,16.1,2.8,3.4,-4.3,-295.0,-0.4,-0.4,1.0,-2.1,-1.2,-0.6
2019/1/20,15.7,0.7,0.3,-2.5,-294.6,-0.9,-0.8,2.5,-4.1,-4.1,-0.6
2019/1/21,15.0,-3.5,-0.7,-3.4,-311.9,-1.4,-1.3,1.3,-7.8,-4.6,-0.6
2019/1/22,15.6,0.5,2.8,-3.9,-333.8,-0.7,-0.6,0.6,-2.3,-0.4,-0.6
2019/1/23,15.6,3.8,4.4,-6.3,-340.7,-0.9,-0.6,-2.0,1.6,1.4,-0.6
2019/1/24,16.6,4.1,4.9,-5.8,-332.2,0.0,0.3,-1.6,2.1,2.2,-0.6
2019/1/25,16.8,5.5,4.0,-5.0,-329.7,0.2,0.6,-0.8,3.8,1.1,-0.6
2019/1/26,16.8,4.5,3.4,-5.0,-342.3,0.4,0.9,-0.7,2.5,0.7,-0.6
2019/1/27,16.9,3.3,3.7,-4.9,-347.3,0.6,1.0,-0.5,1.1,0.9,-0.6
2019/1/28,16.9,2.1,4.6,-5.4,-345.5,0.6,0.9,-0.2,-0.5,1.3,-0.6
2019/1/29,16.8,4.5,4.6,-3.8,-343.1,0.8,0.4,1.5,1.1,0.6,-0.6
2019/1/30,16.1,4.2,3.6,-2.2,-357.6,-0.2,-0.3,2.8,0.2,-0.6,-0.6
2019/1/31,14.9,3.4,2.8,-2.3,-389.8,-1.3,-1.1,1.7,-0.7,-1.3,-0.6
2019/2/1,14.6,5.7,5.2,-2.7,-424.5,-0.4,-1.2,0.8,1.8,1.4,0.1
2019/2/2,15.5,4.4,5.9,-5.1,-439.5,0.4,-0.3,-1.9,0.5,1.9,0.1
2019/2/3,15.8,2.8,5.1,-5.1,-426.8,0.3,0.1,-1.6,-1.1,0.8,0.1
2019/2/4,15.9,5.0,6.3,-4.2,-403.0,0.6,0.3,-0.1,1.1,1.8,0.1
2019/2/5,15.8,5.8,5.9,-3.4,-380.7,0.3,0.1,0.0,1.5,1.1,0.1
2019/2/6,16.4,4.4,4.6,-3.9,-359.3,0.9,0.6,-0.6,-0.1,-0.4,0.1
2019/2/7,16.0,6.4,7.6,-5.2,-342.5,0.4,0.0,-1.0,1.9,2.5,0.1
2019/2/8,15.6,7.3,7.2,-6.1,-338.4,0.1,-0.2,-1.7,2.3,1.4,-1.6
2019/2/9,16.2,5.5,5.5,-5.9,-352.8,0.1,0.1,-1.2,0.3,-0.6,-1.6
2019/2/10,16.1,7.0,6.1,-5.6,-365.2,0.4,0.0,-0.8,1.7,0.1,-1.6
2019/2/11,16.3,6.6,7.6,-6.0,-369.9,0.5,0.3,-0.8,0.7,1.5,-1.6
2019/2/12,16.5,6.2,6.9,-6.3,-370.4,0.2,0.1,-1.0,0.1,0.5,-1.6
2019/2/13,16.7,4.9,6.9,-6.6,-366.8,0.3,0.5,-0.9,-1.3,0.3,-1.6
2019/2/14,16.5,6.2,7.3,-6.4,-363.0,0.2,0.5,-0.6,-0.1,0.4,-1.6
2019/2/15,16.4,7.0,7.2,-7.3,-356.3,0.3,0.6,-0.6,0.8,0.5,-5.0
2019/2/16,16.6,5.1,4.6,-7.1,-351.8,0.7,0.8,-0.2,-1.1,-2.2,-5.0
2019/2/17,16.5,5.0,4.2,-6.8,-354.5,0.4,0.6,0.1,-1.2,-2.4,-5.0
2019/2/18,16.6,6.6,6.4,-6.2,-362.8,0.3,0.5,0.3,0.7,0.1,-5.0
2019/2/19,16.4,7.5,6.1,-5.9,-381.6,0.1,0.1,0.3,1.7,-0.1,-5.0
2019/2/20,16.4,7.7,7.9,-6.0,-404.1,0.0,0.0,0.2,1.7,1.8,-5.0
2019/2/21,16.3,6.7,7.6,-7.0,-421.4,0.2,-0.1,-0.9,0.3,1.3,-5.0
2019/2/22,16.1,7.9,7.4,-7.0,-432.1,0.1,-0.1,-1.6,1.3,1.1,-7.4
2019/2/23,16.0,6.1,7.4,-5.4,-442.4,-0.3,-0.3,0.1,-0.5,1.1,-7.4
2019/2/24,16.0,5.4,5.6,-6.9,-438.7,0.1,-0.2,-1.2,-1.4,-1.2,-7.4
2019/2/25,16.0,4.4,5.9,-6.3,-438.2,0.1,-0.1,-0.1,-2.4,-1.0,-7.4
2019/2/26,16.8,7.0,6.0,-5.3,-445.9,0.2,0.4,1.0,0.4,-0.9,-7.4
2019/2/27,16.7,6.3,5.7,-5.3,-445.5,0.2,0.2,0.9,-0.1,-1.1,-7.4
2019/2/28,16.7,7.4,5.8,-5.7,-449.4,0.1,0.2,0.7,1.2,-0.7,-7.4
2019/3/1,16.6,9.0,7.3,-6.9,-464.4,-0.1,0.3,-0.6,2.7,1.1,-6.4
2019/3/2,16.3,7.4,6.4,-6.7,-472.6,-0.6,-0.1,-0.4,0.9,0.2,-6.4
2019/3/3,16.1,4.2,4.3,-6.2,-472.8,-0.6,-0.2,0.0,-2.5,-1.7,-6.4
2019/3/4,15.9,2.9,2.6,-4.7,-481.0,-1.0,-0.7,1.4,-3.7,-3.3,-6.4
2019/3/5,16.5,3.6,3.4,-4.0,-505.5,-1.1,-0.5,1.5,-2.7,-2.0,-6.4
2019/3/6,17.2,1.9,3.2,-4.9,-524.5,-0.3,0.2,0.6,-4.0,-1.8,-6.4
2019/3/7,17.0,2.6,3.6,-5.9,-540.5,-0.1,0.2,0.1,-2.6,-1.1,-6.4
2019/3/8,16.8,4.2,4.1,-6.6,-552.6,0.3,0.4,-1.0,-0.3,-0.3,-3.7
2019/3/9,16.8,2.7,4.8,-6.8,-563.3,0.3,0.3,-1.6,-1.1,0.8,-3.7
2019/3/10,17.0,4.5,4.5,-5.7,-566.4,0.6,0.6,-0.3,1.3,0.8,-3.7
2019/3/11,17.0,5.7,4.2,-5.7,-568.5,0.7,0.6,-0.4,2.5,0.5,-3.7
2019/3/12,17.2,3.0,4.2,-6.0,-572.5,0.4,0.4,-0.5,-0.6,0.2,-3.7
2019/3/13,16.3,1.6,2.9,-6.4,-572.5,-0.9,-0.5,-0.7,-2.0,-1.2,-3.7
2019/3/14,16.3,2.8,3.5,-6.6,-564.3,-0.9,-0.4,-0.6,-0.6,-0.6,-3.7
2019/3/15,16.9,4.6,4.2,-6.1,-555.0,-0.1,0.0,-0.2,1.1,0.2,-0.8
2019/3/16,17.1,3.7,2.5,-5.7,-549.9,0.4,0.3,0.0,0.1,-1.5,-0.8
2019/3/17,17.2,4.8,2.9,-5.8,-548.3,0.3,0.2,0.1,1.1,-0.8,-0.8
2019/3/18,17.3,5.8,3.3,-5.7,-549.3,0.6,0.4,0.3,2.1,-0.2,-0.8
2019/3/19,17.7,3.7,2.7,-6.4,-553.1,0.6,0.8,-0.2,-0.1,-0.7,-0.8
2019/3/20,16.9,3.8,2.6,-6.7,-555.6,0.5,-0.1,-0.3,0.0,-0.6,-0.8
2019/3/21,17.2,4.9,3.1,-6.3,-553.2,0.7,0.4,0.2,0.7,0.0,-0.8
2019/3/22,17.3,3.7,3.9,-5.3,-550.3,0.8,0.3,0.9,-0.8,0.9,1.1
2019/3/23,17.5,2.8,2.9,-4.8,-541.6,1.2,0.4,1.0,-1.5,-0.1,1.1
2019/3/24,17.2,3.5,2.8,-5.0,-531.4,0.9,0.2,0.9,-0.7,-0.3,1.1
2019/3/25,17.1,5.4,4.3,-5.2,-518.3,0.6,0.1,0.7,1.3,1.3,1.1
2019/3/26,17.5,5.2,4.2,-5.2,-511.6,0.9,0.4,0.3,1.2,1.0,1.1
2019/3/27,17.5,3.6,5.5,-5.3,-509.8,0.3,0.3,-0.1,-0.6,2.1,1.1
2019/3/28,17.7,3.0,4.7,-5.4,-505.1,0.3,0.4,-0.5,-1.2,0.9,1.1
2019/3/29,18.1,3.9,4.3,-4.8,-499.2,0.8,0.7,-0.1,0.1,0.3,2.2
2019/3/30,18.0,3.5,4.9,-4.9,-490.0,0.4,0.4,0.0,-0.5,0.8,2.2
2019/3/31,18.2,3.4,2.0,-4.9,-482.2,0.5,0.4,0.1,-0.6,-2.4,2.2
2019/4/1,17.6,5.3,3.5,-4.5,-484.1,-0.8,-0.1,0.4,1.3,-0.8,2.2
2019/4/2,17.6,4.5,4.3,-5.2,-491.8,-0.9,-0.3,-0.1,0.5,0.1,2.2
2019/4/3,17.3,3.6,3.8,-5.0,-496.1,-0.9,-0.5,0.0,-0.3,-0.4,2.2
2019/4/4,17.3,3.8,2.7,-4.3,-492.0,-0.6,-0.5,0.3,-0.1,-1.3,2.2
2019/4/5,17.3,5.8,5.3,-4.2,-487.0,-0.9,-0.4,0.4,1.8,1.6,2.4
2019/4/6,17.0,4.1,3.5,-4.6,-478.5,-0.8,-0.4,0.1,-0.1,-0.3,2.4
2019/4/7,16.8,4.0,3.6,-4.5,-462.1,-0.5,-0.4,0.3,-0.4,0.0,2.4
2019/4/8,16.5,4.1,3.5,-4.9,-443.4,-0.3,-0.4,0.1,-0.3,-0.3,2.4
2019/4/9,16.2,2.9,4.9,-4.4,-427.2,-0.8,-0.8,0.7,-1.4,1.1,2.4
